category,headline,summary,link
Culture,"Jeannie Epper, Stunt Double to the Stars, Is Dead at 83",Her first stunt was riding a horse bareback down a cliff when she was 9. She went on to soar on the hit TV series “Wonder Woman” and in many other places.,https://www.nytimes.com/2024/05/11/arts/jeannie-epper-dead.html
Culture,"Eberhard Kornfeld, Art Dealer, Collector and Historian, Is Dead at 99","Ensconced in a 15th-century Swiss manor house, he became an expert on the old masters and later tangled with heirs of a collector killed by the Nazis.",https://www.nytimes.com/2024/05/11/arts/eberhard-kornfeld-dead.html
Culture,"Before the Eurovision Final, a Pro-Palestinian March","For months, activists and some fans of the song contest have demanded Israel be banned from the event, which this year takes place in Malmo, Sweden.",https://www.nytimes.com/2024/05/11/arts/music/eurovision-israel-palestine-protest.html
Culture,Eurovision Disqualifies Dutch Entrant Hours Before Final,The competition’s organizers said that Swedish police were investigating the singer Joost Klein and that it would be inappropriate for him to take part in Saturday’s final.,https://www.nytimes.com/2024/05/11/arts/music/eurovision-joost-klein-disqualified.html
Culture,"On Mother’s Day, Here Are 2 Novels That Get Babies Right","Barbara Kingsolver’s debut, and a bad seed’s beginnings.",https://www.nytimes.com/2024/05/11/books/read-like-wind-recommendations-babies-in-fiction.html
Culture,Trixie Mattel on the Sitcom That Can Bring Us All Together,"“The love story of Jim and Pam — every time I watch that unfold, I find something new to cry about,” the entertainer said.",https://www.nytimes.com/2024/05/11/arts/television/trixie-mattel-drag-race.html
Culture,"For This Director, There’s No Such Thing as Too Much Blood","The director Coralie Fargeat’s films don’t shy away from violence and gore, including her latest which is vying for the top prize at Cannes.",https://www.nytimes.com/2024/05/11/movies/cannes-coralie-fargeat-film-festival.html
Culture,"In ‘The Big Cigar,’ a Black Panther Stars in a Fake Movie",This new series is based on the unlikely true story of a Hollywood producer who used a bogus film production to help Huey Newton flee to Cuba in 1974.,https://www.nytimes.com/2024/05/11/arts/television/the-big-cigar.html
Culture,The Un Certain Regard Section Offers a Different Perspective at the Cannes Film Festival,"While not receiving the same attention as the main competition, the sidebar is where you often glimpse the future of cinema.",https://www.nytimes.com/2024/05/11/movies/cannes-un-certain-regard-film-festival.html
Culture,"At Cannes, Indian Filmmakers Show There Is More Than Just Bollywood",This year’s edition of the annual film festival features a prominent presence of Indian stories and storytellers that celebrates the country’s independent cinema.,https://www.nytimes.com/2024/05/11/movies/cannes-film-festival-india.html
Culture,Finding Design Inspiration in Beauty and Mortality,Chen Chen and Kai Williams’s new furniture collection reflects a deep appreciation of the natural cycles of birth and death.,https://www.nytimes.com/2024/05/11/arts/design/chen-chen-kai-williams-new-collection.html
Culture,What Ethan Hawke’s ‘Wildcat’ Gets Right About Flannery O’Connor,"Those familiar with her menagerie of grotesques, her views of Southern society, her tortured faith and inner contradictions will get what his film is doing.",https://www.nytimes.com/2024/05/11/movies/ethan-hawke-maya-hawke-flannery-oconnor-wildcat.html
Culture,‘Doctor Who’ Season Premiere Recap: Back in the Groove,"The new season, written by Russell T Davies and starring Ncuti Gatwa as the 15th Doctor, opens with a double episode premiere.",https://www.nytimes.com/2024/05/10/arts/television/doctor-who-recap-ncuti-gatwa.html
Culture,What’s Your Favorite Soundtrack? We Want to Know.,We’re asking readers to share the movie-related albums that they return to again and again.,https://www.nytimes.com/2024/05/10/movies/favorite-soundtrack.html
Culture,"David Shapiro, Who Gained Fame in Poetry and Protest, Dies at 77","A renowned member of the New York School of poets, he also found accidental notoriety when he was photographed during the 1968 uprising at Columbia University.",https://www.nytimes.com/2024/05/10/books/david-shapiro-dead.html
Culture,The Best of Late Night This Week,"The hosts couldn’t get enough of former President Donald Trump being held in contempt (again) in his criminal hush-money trial, or of Stormy Daniels’s testimony. They also talked about Robert F. Kennedy Jr.’s brain worm.  Here’s what they had to say.",https://www.nytimes.com/interactive/2024/05/10/arts/television/best-of-late-night-stormy-daniels.html
Culture,The Power and Beauty of African Guitar Greats,"Hear songs by Mdou Moctar, Bombino, Orchestra Baobab and more.",https://www.nytimes.com/2024/05/10/arts/music/amplifier-newsletter-african-guitar-greats.html
Culture,"In This ‘Lord of the Rings’ Adaptation, the Hobbits Yodel",A quirky and joyful play based on J.R.R. Tolkien’s books joined weightier works at this year’s Theatertreffen drama festival.,https://www.nytimes.com/2024/05/10/theater/theatertreffen-berlin.html
Culture,"Brian Wilson, Beach Boys Visionary, Is Placed Under Conservatorship","Mr. Wilson, who has a neurocognitive disorder, had been cared for by his wife until she died in January.",https://www.nytimes.com/2024/05/10/arts/brian-wilson-conservatorship-beach-boys.html
Culture,"Bill Holman, Whose Arrangements Shaped West Coast Jazz, Dies at 96","His economical, linear writing helped define the sound of Stan Kenton’s band. He also led his own 16-piece ensemble for many decades.",https://www.nytimes.com/2024/05/10/arts/music/bill-holman-dead.html
Culture,Who Are the Favorites to Win Eurovision?,"Some of the buzziest acts taking part in Saturday’s final hail from Croatia, Israel and Ukraine.",https://www.nytimes.com/2024/05/10/arts/music/eurovision-odds-favorites.html
Culture,"Steve McQueen, on a Different Wavelength","The artist-turned-film director finds new depths in “Bass,” an immersive environment of light and sound in Dia Beacon keyed to Black history and “where we can go from here.”",https://www.nytimes.com/2024/05/10/arts/design/steve-mcqueen-filmmaker-art-dia-beacon-bass.html
Culture,"Post Malone Goes Country With Morgan Wallen, and 8 More New Songs","Hear tracks by Raveena, Willow, John Cale and others.",https://www.nytimes.com/2024/05/10/arts/music/playlist-post-malone-morgan-wallen-willow.html
Culture,Christie’s Website Is Brought Down by Hackers Days Before $840 Million Auctions,"The auctioneer’s website was taken offline on Thursday evening and remained down on Friday, days before its spring auctions were set to begin.",https://www.nytimes.com/2024/05/10/arts/design/christies-cyberattack-website.html
Culture,"Review: An Opera Saw Red-Pill Culture Coming. Now, It’s Back.","Robert Ashley’s 1994 opera “Foreign Experiences,” a portrait of a paranoid mind in free fall, is part of a wave of revivals following his death.",https://www.nytimes.com/2024/05/10/arts/music/robert-ashley-foreign-experiences-roulette-review.html
Culture,Film Academy Looks Overseas for Donors,The Academy of Motion Picture Arts and Sciences has announced a global $500 million campaign to shore up its financial future.,https://www.nytimes.com/2024/05/10/movies/academy-motion-pictures-overseas-donors.html
Culture,Five Science Fiction Movies to Stream Now,"In this month’s sci-fi picks, surviving a pandemic and predicting a catastrophe.",https://www.nytimes.com/2024/05/10/movies/five-science-fiction-movies-to-stream-now.html
Culture,‘Sally & Tom’ Frees Sally Hemings From Being a Mere Footnote,Suzan-Lori Parks’s play is the latest work by a Black writer seeking to prioritize Hemings’s life and perspective to make her fully dimensional.,https://www.nytimes.com/2024/05/10/theater/suzan-lori-parks-sally-hemings-sally-and-tom.html
Culture,6 New Movies Our Critics Are Talking About This Week,"Whether you’re a casual moviegoer or an avid buff, our reviewers think these films are worth knowing about.",https://www.nytimes.com/2024/05/10/movies/6-new-movies-our-critics-are-talking-about-this-week.html
Culture,What to Watch This Weekend: A Tense Restaurant Drama,Looking for some kitchen adrenaline between seasons of “The Bear”? Try the British series “Boiling Point” on Netflix.,https://www.nytimes.com/2024/05/10/arts/television/boiling-point-netflix.html
Culture,How a Village Comes to Life in ‘Kingdom of the Planet of the Apes’,The director Wes Ball narrates a sequence from his film.,https://www.nytimes.com/2024/05/10/movies/kingdom-of-the-planet-of-the-apes-clip.html
Culture,‘Kingdom of the Planet of the Apes’ | Anatomy of a Scene,The director Wes Ball narrates a sequence from his film.,https://www.nytimes.com/video/movies/100000009461046/kingdom-of-the-planet-of-the-apes-scene.html
Culture,How Should an Amy Winehouse Movie Be?,Several depictions of the singer’s life have explored her tense relationship with fame. The new biopic “Back to Black” instead centers her romantic life.,https://www.nytimes.com/2024/05/10/movies/back-to-black-amy-winehouse.html
Culture,"On Andra Day’s ‘Cassandra (Cherith),’ a Soaring Voice Reaches Inward","After playing Billie Holiday onscreen, the singer brings jazz virtuosity to songs of her own.",https://www.nytimes.com/2024/05/10/arts/music/andra-day-cassandra-cherith-review.html
Culture,"‘Black Twitter’: Movements, Memes and Crying Jordan",This new Hulu docuseries explores how a social media subculture influenced American culture at large.,https://www.nytimes.com/2024/05/10/arts/television/black-twitter-hulu-memes-crying-jordan.html
Culture,"In ‘Power,’ Policing and Politics Are Inextricable","Though Yance Ford’s new Netflix documentary takes on a much-explored topic, its mix of personal and polemic makes for a strong argument.",https://www.nytimes.com/2024/05/10/movies/yance-ford-power-netflix.html
Culture,5 Things to Do This Weekend,"A selection of entertainment highlights this weekend, including the film “Kingdom of the Planet of the Apes.”",https://www.nytimes.com/interactive/2024/05/10/arts/weekend-editors-picks-kingdom-of-the-planet-of-the-apes.html
Sports,What Did P.S.G.’s Money Buy?,"The club’s superstar era cost billions and upended European soccer. But after another Champions League failure and Friday’s confirmation that Kylian Mbappé will leave, what was it all for?",https://www.nytimes.com/2024/05/10/world/europe/psg-mbappe-real-madrid.html
Sports,Ex-Soccer Chief in Spain to Face Sexual Assault Trial for Kissing Player,"Luis Rubiales, the former head of Spanish soccer, was also charged with coercion in connection with the unsolicited kiss of a star player after the Women’s World Cup.",https://www.nytimes.com/2024/05/08/world/europe/spain-soccer-luis-rubiales-sexual-assault.html
Sports,"César Luis Menotti, Who Coached Argentina to a World Cup, Dies at 85",He led the national team to a championship in 1978 but was convinced that it didn’t get the recognition it deserved in the shadow of the country’s dictatorship.,https://www.nytimes.com/2024/05/08/sports/soccer/cesar-luis-menotti-dead.html
